,edge_1,edge_2
9107,118,7066
9108,118,7067
9109,118,7068
9110,118,7069
9111,118,7070
9112,118,89
9113,118,7071
9114,118,7072
9115,118,7073
9116,118,7074
9117,118,7075
9118,118,1012
9119,118,7076
9120,118,7077
9121,118,7078
9122,118,7079
9123,118,7080
9124,118,7081
9125,118,7082
9126,118,7083
9127,118,7084
9128,118,1087
9129,118,7085
9130,118,7086
9131,118,7087
9132,118,7088
9133,118,7089
9134,118,7090
9135,118,7091
9136,118,7092
9137,118,7093
9138,118,7094
9139,118,7095
9140,118,7096
9141,118,7097
9142,118,7098
9143,118,7099
9144,118,7100
9145,118,7101
9146,118,7102
9147,118,7103
9148,119,1506
9149,119,98
9150,119,1514
9151,119,1518
9152,119,7104
9153,119,7105
9154,119,7106
9155,119,7107
9156,119,7108
9157,119,7109
9158,119,7110
9159,119,7111
9160,119,7112
9161,119,7113
9162,119,7114
9163,119,7115
9164,119,1712
9165,119,7116
9166,119,7117
9167,119,7118
9168,119,7119
9169,119,7120
9170,119,7121
9171,119,7122
9172,119,7123
9173,119,7124
9174,119,7125
9175,119,7126
9176,119,7127
9177,119,7128
9178,119,1748
9179,119,7129
9180,119,7130
9181,119,7131
9182,119,7132
9183,119,7133
9184,119,4658
9185,119,7134
9186,119,7135
9187,119,7136
9188,119,7137
9189,119,7138
9190,119,7139
9191,119,7140
9192,119,7141
9193,119,2059
9194,119,7142
9195,119,7143
9196,119,7144
9197,119,7145
9198,119,3091
9199,119,7146
9200,119,7147
9201,119,7148
9202,119,3088
9203,119,7149
9204,119,7150
9205,119,7151
9206,119,7152
9207,119,7153
9208,119,83
9209,119,7154
9210,119,4899
9211,119,7155
9212,119,7156
9213,119,7157
9214,119,7158
9215,119,3084
9216,119,7159
9217,119,226
9218,119,7160
9219,119,7161
9220,119,7162
9221,119,1512
9222,119,21
9223,119,7163
9224,119,7164
9225,120,7165
9226,120,2954
9227,120,7166
9228,120,7167
9229,120,700
9230,120,332
9231,120,7168
9232,120,7169
9233,120,7170
9234,120,7171
9235,120,7172
9236,120,703
9237,120,7173
9238,120,7174
9239,120,7175
9240,120,7176
9241,120,707
9242,120,128
9243,120,125
9244,120,121
9245,120,119
9246,120,118
9247,120,18
9248,120,1283
9249,120,3435
9250,120,7177
9251,120,3036
9252,120,7178
9253,120,7179
9254,120,7180
9255,120,7181
9256,120,7182
9257,120,7183
9258,120,7184
9259,120,7185
9260,120,6
9261,120,122
9262,120,7186
9263,120,7187
9264,120,7188
9265,120,7189
9266,120,7190
9267,120,7191
9268,120,7192
9269,120,46
9270,120,7193
9271,120,7194
9272,120,7195
9273,120,7196
9274,120,7197
9275,120,7198
9276,120,6096
9277,120,7199
9278,120,7200
9279,120,7201
9280,120,7202
9281,120,7203
9282,120,5361
9283,120,7204
9284,120,7205
9285,120,7206
9286,120,7031
9287,120,7207
9288,120,7208
9289,120,7209
9290,120,7210
9291,120,7211
9292,120,358
9293,120,342
9294,120,7212
9295,120,7213
9296,120,7214
9297,120,7215
9298,120,7216
9299,120,7217
9300,120,7218
9301,120,1506
9302,120,7219
9303,120,7220
9304,120,7221
9305,120,7222
9306,120,7223
9307,120,704
9308,120,7224
9309,120,422
9310,120,7225
9311,120,7226
9312,120,4610
9313,120,98
9314,120,7227
9315,120,1546
9316,120,7228
9317,120,7229
9318,120,7230
9319,120,7231
9320,120,7232
9321,120,7233
9322,120,214
9323,120,127
9324,120,2379
9325,121,324
9326,121,323
9327,121,329
9328,121,7234
9329,121,5544
9330,121,7235
9331,121,4
9332,121,7236
9333,121,7237
9334,122,3900
9335,122,3903
9336,122,7238
9337,122,6189
9338,122,3904
9339,122,7239
9340,122,3902
9341,122,7177
9342,122,7240
9343,122,64
9344,122,7241
9345,122,7242
9346,122,7243
9347,122,3931
9348,122,6194
9349,122,7244
9350,122,7245
9351,122,7246
9352,122,7247
9353,122,7248
9354,122,7249
9355,122,7250
9356,122,7251
9357,122,2002
9358,122,3899
9359,122,7252
9360,122,7253
9361,122,7254
9362,122,7255
9363,122,6226
9364,122,6225
9365,122,7256
9366,122,7257
9367,122,7258
9368,122,7166
9369,122,7259
9370,122,7260
9371,122,7261
9372,122,7262
9373,122,7263
9374,122,7264
9375,122,6017
9376,122,121
9377,122,7265
9378,122,7266
9379,122,7267
9380,122,7268
9381,122,7269
9382,122,6188
9383,122,7270
9384,122,4934
9385,122,1162
9386,122,1127
9387,122,7271
9388,122,7272
9389,122,7273
9390,122,7274
9391,122,3093
9392,122,7275
9393,122,7276
9394,122,7277
9395,122,7278
9396,122,5441
9397,122,7279
9398,122,7280
9399,122,7281
9400,122,7282
9401,122,7283
9402,122,7284
9403,122,2284
9404,122,7285
9405,122,7286
9406,122,2686
9407,122,7287
9408,122,4703
9409,122,7288
9410,122,7289
9411,122,7290
9412,122,7291
9413,122,7292
9414,122,7293
9415,122,7294
9416,122,7295
9417,122,7296
9418,122,7297
9419,122,7298
9420,122,7299
9421,122,7300
9422,122,7301
9423,122,7302
9424,122,7303
9425,122,7304
9426,122,7305
9427,122,222
9428,122,7306
9429,122,7307
9430,122,7308
9431,122,7309
9432,122,7310
9433,122,7311
9434,123,126
9435,123,197
9436,123,1297
9437,123,83
9438,123,331
9439,123,7312
9440,123,703
9441,123,702
9442,123,5242
9443,123,397
9444,123,704
9445,123,705
9446,123,709
9447,123,5244
9448,123,7031
9449,123,7172
9450,123,5243
9451,123,7313
9452,123,7314
9453,123,2665
9454,123,7315
9455,123,7316
9456,123,7317
9457,123,7318
9458,123,7319
9459,123,7320
9460,123,7321
9461,123,7322
9462,123,7323
9463,123,7324
9464,123,7325
9465,123,7326
9466,123,7327
9467,123,7328
9468,123,7329
9469,123,7330
9470,123,7331
9471,123,7332
9472,123,7195
9473,123,7333
9474,123,7334
9475,123,7335
9476,123,7336
9477,123,5416
9478,123,7337
9479,123,7338
9480,123,7339
9481,123,7340
9482,123,7341
9483,123,7342
9484,123,7343
9485,123,7344
9486,123,7345
9487,123,7346
9488,123,7347
9489,123,7348
9490,123,3577
9491,123,1251
9492,123,7181
9493,123,7349
9494,123,7350
9495,123,7351
9496,123,7352
9497,123,7353
9498,123,7354
9499,123,7355
9500,123,7356
9501,123,1301
9502,123,7357
9503,123,7358
9504,123,7359
9505,123,7360
9506,123,7361
9507,123,7362
9508,123,7363
9509,123,7364
9510,123,7365
9511,123,7366
9512,123,7367
9513,123,7368
9514,123,7369
9515,123,7370
9516,123,7371
9517,123,7372
9518,123,7373
9519,123,7374
9520,123,7375
9521,123,7376
9522,123,7377
9523,123,3638
9524,123,7378
9525,123,175
9526,123,7379
9527,123,7043
9528,123,7380
9529,123,7381
9530,123,7382
9531,123,2453
9532,123,7383
9533,123,1277
9534,124,3900
9535,124,3903
9536,124,3902
9537,124,64
9538,124,3924
9539,124,3912
9540,124,7384
9541,124,6194
9542,124,6192
9543,124,6198
9544,124,7385
9545,124,6458
9546,124,226
9547,124,7386
9548,124,123
9549,124,7387
9550,124,7388
9551,124,7389
9552,124,7390
9553,124,7391
9554,124,7392
9555,124,7393
9556,124,7262
9557,124,2659
9558,124,7394
9559,124,7395
9560,124,7396
9561,124,7397
9562,124,7398
9563,124,7399
9564,124,7400
9565,124,7401
9566,124,7402
9567,124,7403
9568,124,7404
9569,124,7405
9570,124,7406
9571,124,7407
9572,124,7408
9573,124,100
9574,124,7409
9575,124,7410
9576,124,7411
9577,124,5262
9578,124,7263
9579,124,7412
9580,124,7413
9581,124,7414
9582,124,7415
9583,124,7416
9584,124,7417
9585,124,7418
9586,124,7419
9587,124,7420
9588,124,5213
9589,124,7421
9590,124,7422
9591,124,7423
9592,124,6225
9593,124,7424
9594,124,7425
9595,124,140
9596,124,6212
9597,124,7426
9598,124,6028
9599,124,7248
9600,124,7427
9601,124,7428
9602,124,7429
9603,124,7430
9604,124,7431
9605,124,7432
9606,124,7433
9607,124,7434
9608,124,7435
9609,124,7436
9610,124,7437
9611,124,7438
9612,124,7439
9613,124,7440
9614,124,7441
9615,124,3567
9616,124,7442
9617,124,7443
9618,124,7352
9619,124,7444
9620,124,5441
9621,124,7445
9622,124,7446
9623,124,7447
9624,124,7448
9625,124,7449
9626,124,7450
9627,124,7451
9628,124,7452
9629,124,7453
9630,124,7454
9631,124,3909
9632,124,7455
9633,124,7456
9634,126,123
9635,126,84
9636,126,197
9637,126,1297
9638,126,83
9639,126,331
9640,126,699
9641,126,700
9642,126,8
9643,126,702
9644,126,397
9645,126,704
9646,126,703
9647,126,709
9648,126,5242
9649,126,2012
9650,126,5244
9651,126,7457
9652,126,56
9653,126,7458
9654,126,7459
9655,126,7460
9656,126,7461
9657,126,7462
9658,126,3753
9659,126,7463
9660,126,2487
9661,126,7464
9662,126,7465
9663,126,7466
9664,126,7467
9665,126,7468
9666,126,7469
9667,126,7470
9668,126,7471
9669,126,212
9670,126,127
9671,126,7472
9672,126,7473
9673,126,7474
9674,126,7475
9675,126,7476
9676,126,7477
9677,126,7478
9678,126,7479
9679,126,4980
9680,126,7480
9681,126,7481
9682,126,7482
9683,126,7483
9684,126,7484
9685,126,7485
9686,126,7486
9687,126,7487
9688,126,7488
9689,126,7489
9690,126,7490
9691,126,7491
9692,126,7492
9693,126,5526
9694,126,7493
9695,126,7494
9696,126,7495
9697,126,7496
9698,126,7497
9699,126,7498
9700,126,7499
9701,126,7500
9702,126,7501
9703,126,7502
9704,126,776
9705,126,7503
9706,126,7504
9707,126,7505
9708,126,7506
9709,126,7507
9710,126,7508
9711,126,5483
9712,126,7509
9713,126,7510
9714,126,7511
9715,126,5467
9716,126,7512
9717,126,7513
9718,126,7514
9719,126,7515
9720,126,7516
9721,126,7517
9722,126,7518
9723,126,7519
9724,126,7520
9725,126,7521
9726,126,7522
9727,126,7523
9728,126,3386
9729,126,7524
9730,126,7525
9731,126,7526
9732,126,7527
9733,126,7528
9734,127,1512
9735,127,7529
9736,127,6692
9737,127,7530
9738,127,7531
9739,127,7532
9740,127,7533
9741,127,7534
9742,127,7151
9743,127,7535
9744,127,7536
9745,127,7537
9746,127,7538
9747,127,226
9748,128,7539
9749,128,7540
9750,128,7541
9751,128,7542
9752,128,7543
9753,128,7544
9754,129,57
9755,129,3581
9756,129,27
9757,129,1312
9758,129,1399
9759,129,1398
9760,129,806
9761,129,1313
9762,129,1929
9763,129,1403
9764,129,18
9765,129,1678
9766,129,1400
9767,129,243
9768,129,239
9769,129,1671
9770,129,7545
9771,129,7546
9772,129,7547
9773,129,7548
9774,129,314
9775,129,7549
9776,129,1480
9777,129,3601
9778,129,7550
9779,129,7551
9780,129,7552
9781,129,7553
9782,129,7554
9783,129,7555
9784,129,7556
9785,129,7557
9786,129,7558
9787,129,7559
9788,129,7560
9789,129,3623
9790,129,7561
9791,129,4373
9792,129,1464
9793,129,7562
9794,129,7563
9795,129,7564
9796,129,1877
9797,129,7565
9798,129,7566
9799,129,1947
9800,129,7567
9801,129,82
9802,129,1925
9803,129,7568
9804,129,7569
9805,129,7570
9806,129,7571
9807,129,7572
9808,129,1477
9809,129,7573
9810,129,3634
9811,129,7574
9812,129,1968
9813,129,7575
9814,129,7576
9815,129,7577
9816,129,7578
9817,129,1957
9818,129,7579
9819,129,7580
9820,129,7581
9821,129,7582
9822,129,7583
9823,129,7584
9824,129,1127
9825,129,7585
9826,129,7586
9827,129,7587
9828,129,2364
9829,129,7588
9830,129,7589
9831,129,7590
9832,129,1468
9833,129,7591
9834,129,1444
9835,129,7287
9836,129,5731
9837,129,7592
9838,129,7593
9839,129,7594
9840,129,7595
9841,129,2647
9842,129,3586
9843,129,7596
9844,129,7597
9845,129,7598
9846,129,234
9847,129,7599
9848,129,7600
9849,129,7601
9850,129,7602
9851,129,7603
9852,129,1853
9853,129,7604
9854,130,4744
9855,130,1839
9856,130,7605
9857,130,4734
9858,130,7606
9859,130,7607
9860,130,7608
9861,130,7609
9862,130,7610
9863,130,7611
9864,130,7612
9865,130,7613
9866,130,7614
9867,130,7615
9868,130,7616
9869,130,7617
9870,130,7618
9871,130,7619
9872,130,7620
9873,130,7621
9874,130,7622
9875,130,7623
9876,130,7624
9877,130,7625
9878,130,7626
9879,130,7627
9880,130,7628
9881,130,7629
9882,130,7630
9883,130,7631
9884,130,7632
9885,130,7633
9886,130,7634
9887,130,7635
9888,130,7636
9889,130,7637
9890,130,7638
9891,130,7639
9892,130,7640
9893,130,7641
9894,130,7642
9895,130,7643
9896,130,7644
9897,130,7645
9898,130,7646
9899,130,7647
9900,130,7648
9901,130,7649
9902,130,5980
9903,130,7650
9904,130,7651
9905,130,7652
9906,130,7653
9907,130,7654
9908,130,7655
9909,130,7656
9910,130,7657
9911,130,7658
9912,130,7659
9913,130,7660
9914,130,7661
9915,130,7662
9916,130,7663
9917,130,7664
9918,130,7665
9919,130,7666
9920,130,7667
9921,130,7668
9922,130,7669
9923,130,7670
9924,130,7671
9925,130,7672
9926,130,7673
9927,130,7674
9928,130,5599
9929,130,7675
9930,130,7676
9931,130,7677
9932,130,7678
9933,130,7679
9934,130,1498
9935,130,7680
9936,130,7681
9937,130,7682
9938,130,7683
9939,130,7684
9940,130,7685
9941,130,7686
9942,130,7687
9943,130,7688
9944,130,7689
9945,130,7690
9946,130,7691
9947,130,7692
9948,130,7693
9949,130,7694
9950,130,7695
9951,130,7696
9952,130,7697
9953,130,7698
